"community_name","s0","n0","nparts","ncomparisons","mean_r2","mean_r2_log","mean_cd","mean_prop_off","mean_div","lognparts"
"404_1999",404,1999,2.76974508638876e+40,5000,0.900230510667326,0.908332298016847,0.934738878013635,0.10587883941971,0.048543407436781,93.1221590091519
"404_3295",404,3295,3.90747766757124e+55,4999,0.917833138050458,0.910329480436033,0.944557200721338,0.101782420216972,0.0425527473650104,128.005072182697
"404_434",404,434,5604,4993,0.621698068700269,0.769395143827346,0.799899455221737,0.0193164439431794,0.0127269141215152,8.6312359074569
"404_446",404,446,53174,5000,0.667549483040475,0.793020816792507,0.814548223625364,0.0249766816143498,0.0162657603946938,10.8813248340618
"404_736",404,736,84300815636225120,4998,0.830706631178996,0.884768361299794,0.895479555307055,0.0826523544200289,0.0449973744181728,38.9731679352717
"5_100",5,100,38225,4999,0.212954326528211,-0.351021372527617,0.805245178431304,0.184524904980996,0.129529069589039,10.5512450307973
"5_11",5,11,10,45,-1.15611604176738,-0.88257945924514,0.648727942111526,0.177777777777778,0.112331509017336,2.30258509299405
"5_11499",5,11499,6076106214661,5000,0.263747418844034,-0.765854809172563,0.825095066760139,0.178529976519697,0.130125992981951,29.4353851815266
"5_1212",5,1212,755421743,4998,0.348860617876523,-0.437214851655223,0.82128256730622,0.178407501614507,0.129771912251688,20.4427867512544
"5_128",5,128,100540,5000,0.220781308771035,-0.431367144258409,0.810962508796609,0.1790875,0.123910950439734,11.5183109372466
"5_14",5,14,23,253,-0.953321410644173,-0.507324988630031,0.679311022208176,0.181253529079616,0.116238577398138,3.13549421592915
"5_14765",5,14765,16513357214716,4999,0.338943328801159,-0.675516041517943,0.820302920573017,0.178293471088393,0.129679089667499,30.4351906975085
"5_1557",5,1557,2053733669,5000,0.270542412221222,-0.688439752663678,0.817999537024005,0.179184071933205,0.132189520846107,21.4429252754886
"5_165",5,165,273052,4999,0.166660208532796,-0.641612729636206,0.806063465328166,0.18286081458716,0.129623643120898,12.5174175322193
"5_18",5,18,57,1527,-0.330289511973068,-0.344301084016512,0.727092404064637,0.184202866914065,0.119775548284411,4.04305126783455
"5_18959",5,18959,44884691087562,4999,0.307082990217607,-0.697126097147187,0.821488450880578,0.18067201182206,0.134195272986155,31.4351178968045
"5_1999",5,1999,5572202761,5000,0.267118840656045,-0.780004640616906,0.827501793313882,0.177324662331166,0.132084228901074,22.4410562814697
"5_211",5,211,721006,4998,0.260443767070547,-0.462355188364769,0.817521833808669,0.180548048603328,0.12995790800616,13.4884027380078
"5_23",5,23,141,3906,-0.220512531549986,-0.450757709412378,0.753185217481127,0.18380863331775,0.120479059317238,4.94875989037817
"5_24344",5,24344,121998260763837,4999,0.332925020343082,-0.577720379063584,0.819530147410668,0.177392190564304,0.127606274984206,32.4350279045261
"5_2566",5,2566,15112070849,4998,0.280071976667852,-1.06976591173128,0.82609909572183,0.177992007403117,0.131158506882626,23.4387596553956
"5_271",5,271,1942129,4998,0.359015807972752,-0.269869351866506,0.817298459336068,0.178246944534271,0.124949401484083,14.4792953519918
"5_29",5,29,333,4764,-0.424979532532272,-0.764893481474433,0.772362355471082,0.184914155013174,0.124354947890042,5.80814248998044
"5_31258",5,31258,331582178456036,4998,0.288893166099447,-0.762316785260487,0.823164950178796,0.177879629681548,0.131315315990907,33.4348967936442
"5_3295",5,3295,41053069200,4997,0.250140220700742,-0.707722966723465,0.823089852066231,0.17682621712633,0.126672165523526,24.4381314374068
"5_348",5,348,5239163,4999,0.255485342223835,-0.727477515811355,0.818249520022277,0.180363084111075,0.129800048792154,15.4716723107142
"5_37",5,37,831,4962,-0.069146983182905,-0.529513174271032,0.782190485162692,0.184592089066091,0.124880960313817,6.72262979485545
"5_40135",5,40135,901174261108935,4998,0.349180345481354,-0.614066992581126,0.821509332514109,0.179302651669862,0.132223558559114,34.4347197633918
"5_4231",5,4231,111533441362,5000,0.320283160832938,-0.608081885076622,0.817297026644085,0.181137272512408,0.134344872560799,25.437590305408
"5_446",5,446,14047457,5000,0.275816608084909,-0.558044668919281,0.817789225593826,0.179208968609865,0.12942355847408,16.4579519409209
"5_47",5,47,2062,4993,0.0835666891579504,-0.325887354559519,0.786523253618892,0.186077529818341,0.127051801342704,7.63143166457691
"5_5432",5,5432,302862484065,5000,0.317932377378595,-0.454497819255862,0.819785108340222,0.178927503681885,0.128813430531675,26.4365446914653
"5_573",5,573,38084904,5000,0.306741891873186,-0.499782718342627,0.815700199289016,0.181116230366492,0.131006049823039,17.4553285411084
"5_61",5,61,5608,4999,-0.194668547000652,-0.82829086484385,0.797459455050172,0.183059562732219,0.125414822212706,8.63194942871443
"5_6975",5,6975,823012909820,5000,-0.00750027528209074,-1.20159571585507,0.820174305949953,0.182182508960573,0.1360955414191,27.4362377237945
"5_7",5,7,2,1,-0.666666666666667,-0.11848427270829,0.375,0.142857142857143,0.0821948778433659,0.693147180559945
"5_736",5,736,103273183,4999,0.276889687446076,-0.529043209653788,0.815448631874238,0.182226119136871,0.133927547064428,18.4528882972894
"5_78",5,78,14518,4998,0.19747090073422,-0.400628313254142,0.805161445769309,0.181985614758724,0.12664649418269,9.58314453784479
"5_8956",5,8956,2236395220839,5000,0.387828130538879,-0.515374412439693,0.824163072691395,0.178086422510049,0.129883378255175,28.4358864091082
"5_9",5,9,5,10,-1.04245448179272,-0.345659798252384,0.458771008403361,0.177777777777778,0.113222679017868,1.6094379124341
"5_944",5,944,278661282,4997,0.373130745455089,-0.401447712353268,0.816958755569525,0.179952886986429,0.131170567039674,19.4455075592277
"55_100",55,100,89134,4997,0.615039088968351,0.747504465404874,0.808664263881295,0.117290374224535,0.0757928320148998,11.3978961343855
"55_1212",55,1212,1.18314922631719e+32,4999,0.846100301446294,0.843891852724237,0.91125011113232,0.112726340647667,0.0468047070516113,73.8509026951304
"55_14765",55,14765,5.86553324323404e+81,4999,0.895063470062322,0.894048913193235,0.932190108982264,0.0823400575814452,0.0249305835997124,188.278485930053
"55_165",55,165,604630157,5000,0.700248999866103,0.766523290309307,0.847915558983034,0.148214545454545,0.0893653648980631,20.2201275183247
"55_1999",55,1999,3.43120296138809e+40,5000,0.864992241854964,0.865330398609843,0.919999792606549,0.101028114057029,0.0378201239457881,93.3363146370585
"55_24344",55,24344,1.1812507807684e+93,4997,0.89545790067872,0.894619098220385,0.932405237217701,0.0806751385698327,0.0244193831995546,214.30698750924
"55_271",55,271,14148042198618,4999,0.748369662110222,0.76564138608607,0.872254029715119,0.152476989862917,0.0861495126227078,30.2805973699234
"55_3295",55,3295,8.25758652491588e+49,5000,0.880217498020192,0.882832899609167,0.926001549953897,0.0926350227617602,0.03153061973441,114.937801913279
"55_40135",55,40135,3.43244771942825e+104,5000,0.899077920417287,0.894808065570803,0.933521347443114,0.0797933075868942,0.0235442717938789,240.702123298877
"55_446",55,446,2471247408654908928,4999,0.791939671320109,0.796104013249611,0.889024568577377,0.139280770952397,0.0713871254722915,42.3512547207981
"55_5432",55,5432,1.10225603258509e+60,5000,0.882686223042668,0.889963253953653,0.927766437182809,0.088831148748159,0.0290702469258133,138.252464597857
"55_61",55,61,11,55,0.456726188315089,0.595505765593481,0.666717818815977,0.0354694485842027,0.0233868911340598,2.39789527279837
"55_736",55,736,4.97638053715502e+24,5000,0.826198382610405,0.820606265428863,0.902253493212055,0.125040217391304,0.0571613737566941,56.8667450588786
"55_8956",55,8956,5.20995211760828e+70,4999,0.887999898598201,0.892531866729706,0.929193445953992,0.0847042566172904,0.0267370640109244,162.831527174828
"6_100",6,100,143247,5000,0.346323605895167,0.0272746089427174,0.805700279310168,0.181164,0.12102967509313,11.8723256919493
"6_11",6,11,7,21,-1.20451243841771,-0.178405732374896,0.535522206822679,0.168831168831169,0.106857919155578,1.94591014905531
"6_11499",6,11499,2331503075861429,4999,0.429581910860831,-0.268820255380572,0.828802490173692,0.172166409975621,0.118905425205087,35.3852895514389
"6_1212",6,1212,30833625711,4996,0.460525472017061,-0.0653091129370665,0.825098284051915,0.172383121018267,0.118306837687038,24.1518716752706
"6_128",6,128,470660,5000,0.393122969839502,0.00443659139723124,0.814816939982031,0.17906875,0.123362009849118,13.061891243961
"6_14",6,14,20,190,-0.270802780985321,-0.0535607814146485,0.669032219263621,0.175563909774436,0.111999893366854,2.99573227355399
"6_14765",6,14765,8134204230081007,5000,0.47983113514138,-0.066685627455971,0.825813577050736,0.173886149678293,0.119401978127614,36.6348543102783
"6_1557",6,1557,107444126725,4998,0.435612934712511,-0.210057086392812,0.825148811115658,0.17344355854095,0.118412539995653,25.4002367980012
"6_165",6,165,1615020,4999,0.391324684614217,0.0470959663216038,0.81428581489612,0.178815156970788,0.120043572981776,14.2948578984631
"6_18",6,18,58,1547,-0.0797799909573513,0.0704174870658718,0.700728946591201,0.182719241542771,0.118996132164495,4.06044301054642
"6_18959",6,18959,28384329906976220,5000,0.467393705603459,-0.156457066326341,0.829431840737867,0.171998744659528,0.118000091212391,37.8846136239613
"6_1999",6,1999,373615409821,5000,0.43979547871973,-0.214074017274572,0.823843780226146,0.173585892946473,0.120647601389885,26.6464927892947
"6_211",6,211,5370418,5000,0.406478618891146,0.00717369763047496,0.819191372695396,0.174127962085308,0.115750135519393,15.4964163033067
"6_23",6,23,163,4161,-0.14929065104086,-0.0970782045489536,0.747956486707097,0.181300481698588,0.117214588579765,5.09375020080676
"6_24344",6,24344,99048353218286704,5000,0.515274375664369,-0.071928510331311,0.830274911063546,0.168718263227079,0.114659385585845,39.1343845421552
"6_2566",6,2566,1298880859531,5000,0.473975415922975,-0.0125386860905661,0.828193004156259,0.171936554949337,0.116467353738745,27.8925241323445
"6_271",6,271,18350920,4999,0.381689759217488,-0.047915524679628,0.816402262997391,0.179126600227794,0.121973416395556,16.7251902674479
"6_29",6,29,454,4885,0.0187612915205599,-0.0748868303173925,0.768600756197758,0.182783326862669,0.119498267746267,6.11809719804135
"6_31258",6,31258,345624680767892416,5000,0.403290995913316,-0.31844603142939,0.825128955185552,0.174739554674003,0.122686532345513,40.3841298435497
"6_3295",6,3295,4526097388560,4998,0.470492947614152,-0.11001621326658,0.823723924984308,0.174297032925462,0.120220440602826,29.1408811804868
"6_348",6,348,62953214,4999,0.464907874302365,0.0207679867607549,0.825266980682496,0.173174864858029,0.117189756708486,17.9579023735453
"6_37",6,37,1360,4986,-0.0878485381720718,-0.382633931212292,0.778049151644735,0.184234776292538,0.121856238786069,7.2152399787301
"6_40135",6,40135,1205996448687514112,5000,0.515502528768505,-0.0399136766806219,0.827712009960486,0.171644255637224,0.116229446651939,41.6338378274899
"6_4231",6,4231,15776397909002,5000,0.470461351723994,-0.130666114189705,0.828232802034333,0.172267218151737,0.11733784746143,30.3895361358973
"6_446",6,446,214683401,4996,0.455435729185144,-0.0659962724088119,0.823874769393337,0.173304562932857,0.118238974138283,19.1846749473311
"6_47",6,47,4070,4999,0.104201918547011,-0.179733448076435,0.7906256529434,0.181734219184262,0.119912894396463,8.31139827843664
"6_5432",6,5432,54964477688959,5000,0.49994740992511,-0.0732152568408623,0.828801663360848,0.172346944035346,0.117484174312761,31.6377082323027
"6_573",6,573,743271007,5000,0.432551335712647,-0.0518021765268691,0.821157194438393,0.175612565445026,0.11947040705757,20.4265712831498
"6_61",6,61,13702,4999,0.279843031870959,0.0371710951784497,0.791108923384514,0.183597375212747,0.122214034137587,9.52529708656284
"6_6975",6,6975,191693390669238,4999,0.45063094382341,-0.066853543756261,0.825971413703641,0.174312310490772,0.119054691933768,32.886918287917
"6_736",6,736,2576627439,4999,0.429993444095017,-0.149240307712059,0.825028976659888,0.173385764109344,0.118251070148296,21.6697471865703
"6_78",6,78,43752,4999,0.310759842763418,0.0498447088610084,0.804611387160034,0.182267222675304,0.121917760305202,10.6862926050266
"6_8956",6,8956,668570281978993,4999,0.456045274482214,-0.240582687964358,0.82994034125472,0.171757464489772,0.11819283108344,34.1361626407948
"6_9",6,9,3,3,-0.866666666666667,-0.0821547519696413,0.466666666666667,0.148148148148148,0.0896014672322456,1.09861228866811
"6_944",6,944,8884569359,4999,0.436861722102773,-0.139966212592517,0.821852396426567,0.171715699072018,0.116118039309546,22.907581829061
"666_1212",666,1212,2.78330792388798e+22,4999,0.860954841908339,0.900355716493525,0.910621216122163,0.0750316730012669,0.0390462265695504,51.68051216688
"666_1999",666,1999,5.03527774087713e+36,4994,0.896981997222583,0.915626399582572,0.931205943463547,0.0924376886080205,0.0432041419493569,84.5095320344759
"666_3295",666,3295,7.16565180933833e+52,4998,0.919162476088015,0.92430517395804,0.945168420549411,0.0947454550864352,0.0406839758709194,121.703723864129
"666_696",666,696,5604,4997,0.633115464524981,0.770537255584943,0.79935487744428,0.0120391200237384,0.00798592724176721,8.6312359074569
"666_736",666,736,4087968,5000,0.723267370130857,0.82803709984363,0.841650072536319,0.023023097826087,0.0144062602072933,15.2235585830464
"8_100",8,100,930912,5000,0.473350067033273,0.349583616408014,0.815653242518123,0.174192,0.110348759226654,13.7439200297724
"8_11",8,11,3,3,0.305820105820106,0.364032295554837,0.500256016385048,0.121212121212121,0.0733102913718372,1.09861228866811
"8_11499",8,11499,1.31616670429028e+20,4999,0.599988608992462,0.255012454028665,0.841092923692791,0.160246398353503,0.100157082471458,46.3264253597541
"8_1212",8,1212,20019053932136,4997,0.583962548990935,0.296855117280758,0.839975078614254,0.162478510208435,0.100751981099919,30.627705632562
"8_128",8,128,4602893,4999,0.512566887543447,0.360567626013397,0.823733617855433,0.171256126225245,0.107185139208084,15.3421955768199
"8_14",8,14,11,55,0.0621695642915542,0.322018554926976,0.580682443681436,0.154545454545455,0.101701295569251,2.39789527279837
"8_14765",8,14765,7.56381079701532e+20,5000,0.598465464708215,0.262495883846049,0.841029191172503,0.159966840501185,0.098967085401958,48.0750769967492
"8_1557",8,1557,114148122156020,5000,0.601419567791273,0.325064238576891,0.839653805978833,0.161158895311496,0.0990367162025824,32.368518038099
"8_165",8,165,24447572,5000,0.536690754172813,0.416872255908036,0.824941813991735,0.169893333333333,0.105312857118881,17.0120414642506
"8_18",8,18,40,779,-0.0910679219814515,0.0602251440881298,0.688639840593575,0.170303808301241,0.111594984708236,3.68887945411394
"8_18959",8,18959,4.34870116712785e+21,5000,0.579850754932682,0.211986083480919,0.840656236445547,0.162967983543436,0.10300554896805,49.8241641711215
"8_1999",8,1999,649935235085351,4998,0.599151403444217,0.258552557560094,0.838221891854372,0.162763354466349,0.101613141751881,34.1078938355238
"8_211",8,211,125780632,5000,0.586375861940304,0.419152385462194,0.832965795695312,0.164116587677725,0.0993131649499984,18.6500499317132
"8_23",8,23,146,3968,-0.222245194291536,0.0774481202723461,0.724257831344117,0.179599842215989,0.117688756203395,4.98360662170834
"8_24344",8,24344,2.50058021484504e+22,5000,0.592653859740449,0.29194920040498,0.834994602887096,0.163156605323694,0.101744316072735,51.5733948367534
"8_2566",8,2566,3703791971442406,4999,0.593609064304827,0.305482514727062,0.835130011454216,0.163480552696666,0.101515804152811,35.8481335468999
"8_271",8,271,677683798,4999,0.569081370192607,0.399372894796527,0.833347375848803,0.164801964082853,0.100170800329995,20.3341913624869
"8_29",8,29,525,4911,0.0483946967440952,0.166910898849925,0.756118494214706,0.182040317654246,0.118342849172591,6.26339826259162
"8_31258",8,31258,1.43796893703586e+23,4998,0.602474727730602,0.255968837616039,0.840830826925514,0.161591816968646,0.099792178798754,53.3226887964236
"8_3295",8,3295,21195076703065016,5000,0.59651189392705,0.302607030540103,0.838749366310861,0.162182883156297,0.100977914710994,37.5925453186314
"8_348",8,348,3698449836,5000,0.57899293707653,0.352589972407718,0.836241008427725,0.164713218390805,0.103457733744145,22.0311796055637
"8_37",8,37,2104,4995,0.197386374206064,0.228886264888253,0.77160047135612,0.180531883234586,0.116460721724479,7.6515955738576
"8_40135",8,40135,8.2693063175616e+23,5000,0.612229533796713,0.300804798557303,0.844767518386745,0.159572741995764,0.0982008627511334,55.0720077650047
"8_4231",8,4231,121427828090976912,5000,0.612507184751845,0.268248071329501,0.841590349985562,0.160564972819664,0.0994279137933151,39.3380964737173
"8_446",8,446,20139883561,5000,0.570446220617579,0.322837534640448,0.836773880401039,0.165456950672646,0.102835746704522,23.7259679427405
"8_47",8,47,8588,4997,0.245027655981669,0.242907634643245,0.783461472504933,0.181717541162996,0.117262144735119,9.05812115899867
"8_5432",8,5432,695590219667151232,5000,0.607631072575542,0.335879637921493,0.837856186050383,0.161877135493373,0.0990888834825209,41.083537117009
"8_573",8,573,112531090800,5000,0.564756335012098,0.299174172561179,0.83759831949325,0.16252705061082,0.10071223275468,25.4464953830764
"8_61",8,61,41635,4999,0.382805402677626,0.303960721253556,0.803488699095165,0.176520550011642,0.111647850645226,10.6366964386699
"8_6975",8,6975,3992184788487890944,4999,0.597419901335229,0.229820016367191,0.840612125932303,0.160186790046181,0.09984688403164,42.8308703209721
"8_736",8,736,632327545412,4999,0.588254957329597,0.325681139450022,0.835043031450332,0.16396784791741,0.101711030782895,27.1726733648957
"8_78",8,78,191964,4999,0.452745557131605,0.356530400435983,0.809956335189431,0.175322243935967,0.110507485911991,12.1650631334296
"8_8956",8,8956,2.2921242356259e+19,4999,0.591785877495428,0.237167448086676,0.839414993707759,0.160373521778943,0.0992351493763327,44.5785957682956
"8_944",8,944,3537668987523,4998,0.600200142514421,0.319098546088365,0.835055417153858,0.162881890044153,0.100396988017002,28.8944891480815
"91_100",91,100,30,435,0.464081635221268,0.653105324387598,0.717265038744627,0.0296551724137931,0.0197268506926158,3.40119738166216
"91_121",91,121,5604,4997,0.597504205581542,0.754550742757908,0.794779564272628,0.0686610313295415,0.0450617767259289,8.6312359074569
"91_1212",91,1212,1.07489781161443e+33,4998,0.859479134668996,0.845395229910323,0.917336668384759,0.119144357412932,0.0528287345032618,76.0575336669014
"91_14765",91,14765,5.83016485279184e+101,5000,0.921087455628904,0.925553946772713,0.947056427938545,0.0703977920758551,0.0186089748186807,234.324139668998
"91_165",91,165,7089500,4999,0.690012696556128,0.796684065997803,0.835152010955436,0.10865445816436,0.0681790241191318,15.7741253741598
"91_1999",91,1999,2.05825899759879e+43,4999,0.879329349928796,0.871388173304353,0.927018956919996,0.103410376922808,0.0401670392658397,99.7330194774108
"91_24344",91,24344,3.22082095391612e+119,4999,0.925129705201806,0.9302449028578,0.949121370377946,0.0674816281034715,0.0169671661423778,275.177262347985
"91_271",91,271,684598348485,4999,0.757060848961669,0.814358901916461,0.868227386871438,0.137822398428025,0.080652978454933,27.2520981506601
"91_3295",91,3295,2.88590783482596e+55,5000,0.895708819429057,0.893958746510912,0.933588463244339,0.0915815477996965,0.0313711405821034,127.70201963925
"91_40135",91,40135,7.86952445022024e+137,4999,0.92648377863987,0.92974113826415,0.949824220375983,0.0659877683771462,0.0164144578438347,317.517155375149
"91_446",91,446,379278722837144128,5000,0.79711902685793,0.815344364591609,0.888531032203188,0.143288340807175,0.0778381933133754,40.4770477461638
"91_5432",91,5432,2.61580434525436e+69,4999,0.909110582098245,0.905977517889439,0.940846446839571,0.0818003438684791,0.0252113655742421,159.839943055818
"91_736",91,736,3.57545853517953e+24,5000,0.839119551898248,0.83089879185778,0.906906349535991,0.130951630434783,0.0638881610699682,56.5361356613669
"91_8956",91,8956,9.13235805319049e+84,5000,0.912594952553059,0.918906752379312,0.943253674794833,0.0758045556051809,0.0215031557311926,195.628971748027
